Time, h	Frequency, MHz	Temperature, K
15.25	159.4999999999993	307.09422833705304
15.25	159.59999999999928	304.6873151934642
15.25	159.69999999999928	302.116024439612
15.25	159.79999999999927	299.00270089964357
15.25	159.89999999999927	296.5455462999877
15.25	159.99999999999926	295.37592473362474
15.25	160.09999999999926	296.00414687953463
15.25	160.19999999999925	297.62578758503014
15.25	160.29999999999924	298.3074455750811
15.25	160.39999999999924	295.75566109351684
15.25	160.49999999999923	291.5936516918728
15.25	160.59999999999923	290.3309217064077
15.25	160.69999999999922	290.0096313905675
15.25	160.79999999999922	289.3719098726953
15.25	160.8999999999992	289.0392059081952
15.25	160.9999999999992	289.0113387760651
15.25	161.0999999999992	289.28245982104164
15.25	161.1999999999992	289.95943628773915
15.25	161.2999999999992	292.42369542588125
15.25	161.39999999999918	295.4998055078401
15.25	161.49999999999918	296.5925275310007
15.25	161.59999999999917	296.3037974926799
15.25	161.69999999999916	296.25807839160774
15.25	161.79999999999916	297.5125259909929
15.25	161.89999999999915	298.9801927862922
15.25	161.99999999999915	299.2714183165163
15.25	162.09999999999914	298.049143844991
15.25	162.19999999999914	296.3187884871057
15.25	162.29999999999913	294.4005433784035
15.25	162.39999999999912	293.7585255497731
15.25	162.49999999999912	295.41001333556784
15.25	162.5999999999991	296.74576505088186
15.25	162.6999999999991	297.2459127607356
15.25	162.7999999999991	298.7007818294158
15.25	162.8999999999991	299.8935946074906
15.25	162.9999999999991	299.84129008897384
15.333333333333334	147.0	608.0894947957937
15.333333333333334	147.1	606.7800638175604
15.333333333333334	147.2	605.5743702820838
15.333333333333334	147.29999999999998	603.8006754796168
15.333333333333334	147.39999999999998	600.5968494014618
15.333333333333334	147.49999999999997	596.0697190301465
15.333333333333334	147.59999999999997	591.61114312872
15.333333333333334	147.69999999999996	588.4755435843831
15.333333333333334	147.79999999999995	587.2506269997771
15.333333333333334	147.89999999999995	588.2967735041823
15.333333333333334	147.99999999999994	591.5585967792509
15.333333333333334	148.09999999999994	596.1855948186153
15.333333333333334	148.19999999999993	601.165483846055
15.333333333333334	148.29999999999993	605.9097266874138
15.333333333333334	148.39999999999992	611.1041256043994
15.333333333333334	148.49999999999991	617.6060060631293
15.333333333333334	148.5999999999999	623.3311810006564
15.333333333333334	148.6999999999999	626.2365580061991
